domain,model,tasks,mean_task_MASE,scaled_MASE,total_inference_seconds,timed_tasks,relative_improvement_percent,relative_scaled_improvement_percent,mean_paired_improvement_percent,paired_percentage_tasks,reference_mean_loss,reference_total_inference_seconds
Cloud operations,ts_icl__model_config.context_length-1024,1,0.695411503846695,0.6247777186000425,13.830339813604951,1,37.52222813999575,37.52222813999575,37.52222813999575,1,1.1130542641708217,5.367972842417657
Cloud operations,ts_icl__model_config.context_length-2048,1,0.6951977394287573,0.6245856664918761,20.565046649426222,1,37.54143335081239,37.54143335081239,37.54143335081239,1,1.1130542641708217,5.367972842417657
Cloud operations,ts_icl__model_config.context_length-256,1,0.7993778447837492,0.7181840728845793,2.430714309681207,1,28.18159271154207,28.18159271154207,28.18159271154207,1,1.1130542641708217,5.367972842417657
Cloud operations,ts_icl__model_config.context_length-4096,1,0.6951977394287573,0.6245856664918761,20.56273502111435,1,37.54143335081239,37.54143335081239,37.54143335081239,1,1.1130542641708217,5.367972842417657
Cloud operations,ts_icl__model_config.context_length-512,1,0.7179792546134529,0.645053235700343,3.2872977051883936,1,35.4946764299657,35.4946764299657,35.4946764299657,1,1.1130542641708217,5.367972842417657
Climate,seasonal_naive,51,1.394134037709458,1.0,296.32633063942194,51,0.0,0.0,0.0,51,1.394134037709458,296.32633063942194
Energy,seasonal_naive,6,0.97682714500119,1.0,17.899827868677676,6,0.0,0.0,0.0,6,0.97682714500119,17.899827868677676
Healthcare,seasonal_naive,3,3.1056180707235863,1.0,1.3902119044214487,3,0.0,0.0,0.0,3,3.1056180707235863,1.3902119044214487
Transport,seasonal_naive,11,0.9291833143028868,1.0,100.27181351650506,11,0.0,0.0,0.0,11,0.9291833143028868,100.27181351650506
Finance,seasonal_naive,6,2.462001292449183,1.0,94.96876367274672,6,0.0,0.0,0.0,6,2.462001292449183,94.96876367274672
Economics,seasonal_naive,11,1.4634204534099011,1.0,3.016891285777092,11,0.0,0.0,0.0,11,1.4634204534099011,3.016891285777092
Sales,seasonal_naive,4,1.4686212064144781,1.0,3.9198394156992435,4,0.0,0.0,0.0,4,1.4686212064144781,3.9198394156992435
Cloud operations,seasonal_naive,1,1.1130542641708217,1.0,5.367972842417657,1,0.0,0.0,0.0,1,1.1130542641708217,5.367972842417657
Unclassified,seasonal_naive,2,1.0240696332644776,1.0,119.49597810022533,2,0.0,0.0,0.0,2,1.0240696332644776,119.49597810022533
Industry,seasonal_naive,3,1.0022912568434856,1.0,11.921295890584588,3,0.0,0.0,0.0,3,1.0022912568434856,11.921295890584588
